source,text,Anger,Fear,Joy,Sadness,Analytical,Confident,Tentative
Cbslocal.com,Doctors Stress Importance Of Knowing Warning Signs Of Stroke - WCCO | CBS Minnesota,0,0.662627,0.0,0.0,0.620279,0.0,0.0
Kwwl.com,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,0,0.776479,0.0,0.0,0.905748,0.0,0.0
13wham.com,Six dead from flu this season in Monroe County - 13WHAM-TV,0,0.0,0.0,0.0,0.0,0.0,0.0
Cosmosmagazine.com,One more time with feeling: no link found between measles vax - Cosmos,0,0.0,0.0,0.0,0.842108,0.0,0.0
13wham.com,"Luke Perry's death raises awareness of stroke signs, ways to reduce risk - 13WHAM-TV",0,0.0,0.0,0.756196,0.0,0.0,0.0
NBC News,"Stroke recovery: Obesity may improve odds of survival, study finds - NBCNews.com",0,0.0,0.0,0.0,0.620279,0.0,0.75152
Wcax.com,Vermont child dies from the flu - WCAX,0,0.0,0.0,0.538941,0.0,0.0,0.0
Wnep.com,Researchers Using Geisinger MyCode Database to Study Sudden Cardiac Death - WNEP Scranton/Wilkes-Barre,0,0.0,0.0,0.0,0.589295,0.0,0.0
Norwalkreflector.com,NHS senior 'very excited' to share vaccine story with Senate - Norwalk Reflector,0,0.0,0.866838,0.0,0.842108,0.80026,0.0
Marketwatch.com,People in states where marijuana is legal are eating more cookies and ice cream - MarketWatch,0,0.0,0.0,0.0,0.0,0.0,0.0
Hivplusmag.com,Officials Encourage Non-Daily PrEP Strategy For Low-Risk People - HivPlusMag.com,0,0.0,0.0,0.0,0.0,0.0,0.0
Ksl.com,"Not even a social media star can make kids eat their veggies, study says - KSL.com",0,0.0,0.0,0.0,0.0,0.0,0.615352
Mprnews.org,The unintended benefits of vaccines - MPR News,0,0.0,0.0,0.0,0.801827,0.0,0.0
CNN,"Ebola treatment center in Congo reopens after attack, but without Doctors Without Borders - CNN",0,0.743038,0.0,0.0,0.0,0.0,0.0
Sciencedaily.com,"Chemical pollutants in the home degrade fertility in both men and dogs, study finds - Science Daily",0,0.0,0.615036,0.0,0.562568,0.0,0.0
Wibw.com,"Zombie deer disease found in over 10% of tested deer, KDWPT says - WIBW",0,0.0,0.0,0.0,0.0,0.0,0.0
Boingboing.net,"""Catching up"" on lost sleep may actually do more harm than good - Boing Boing",0,0.514937,0.0,0.0,0.0,0.0,0.0
Komonews.com,"Child's dentist makes ""life saving"" find during routine cleaning - KOMO News",0,0.0,0.0,0.0,0.653099,0.0,0.0
Abc15.com,Lifestyle Why 'mushroom coffee' is the latest health craze rising in popularity Tory Dunnan 10:21 - ABC15 Arizona,0,0.0,0.628297,0.0,0.0,0.0,0.0
Medical News Today,How do oral bacteria make colorectal cancer more aggressive? - Medical News Today,0,0.524057,0.0,0.0,0.0,0.0,0.0
Aol.co.uk,Your genes may determine whether or not you have a happy marriage - AOL UK,0,0.0,0.810811,0.0,0.0,0.0,0.91961
Ajc.com,UPDATE: Case of tuberculosis confirmed at Gwinnett high school - Atlanta Journal Constitution,0,0.0,0.0,0.0,0.890188,0.0,0.0
Phys.org,Superhydrides approach room temperature superconductivity at high pressure - Phys.org,0,0.512409,0.0,0.0,0.0,0.0,0.0
Nypost.com,Sleep apnea and snoring linked to Alzheimer's disease: study - New York Post ,0,0.0,0.0,0.0,0.620279,0.0,0.0
Seekingalpha.com,Dialysis providers down premarket on potential new U.S. payment plan - Seeking Alpha,0,0.0,0.0,0.0,0.0,0.0,0.0
News5cleveland.com,Local vet warns about pets and essential oil diffusers - News 5 Cleveland,0,0.0,0.0,0.0,0.0,0.0,0.0
Phys.org,Long-lived parents produce better quality offspring - Phys.org,0,0.0,0.602637,0.0,0.868982,0.0,0.0
Khn.org,Big Pharma Gave Money To Patient Advocacy Groups Opposing Medicare Changes - Kaiser Health News,0,0.0,0.0,0.0,0.560098,0.0,0.0
Business Insider,5 animals that have the most extreme sex in the animal kingdom - Business Insider,0,0.0,0.0,0.0,0.0,0.0,0.0
Al Jazeera English,Ebola defence: South Sudan steps up border checks - Aljazeera.com,0,0.528238,0.0,0.0,0.687768,0.0,0.0
Valleynewslive.com,Don't ignore heart attack symptoms while traveling - Valley News Live,0,0.633158,0.0,0.0,0.0,0.0,0.0
Associated Press,New techniques let scientists zero in on individual cells - The Associated Press,0,0.0,0.683061,0.0,0.0,0.0,0.0
Ksl.com,Newly discovered Alzheimer's genes further hope for future treatments - KSL.com,0,0.0,0.0,0.0,0.862286,0.0,0.786991
Fox2detroit.com,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit",0,0.0,0.0,0.705367,0.0,0.0,0.0
BBC News,Why are BAME girls less likely to get the HPV jab? - BBC News,0,0.0,0.0,0.580662,0.0,0.0,0.716301
Traveller.com.au,Plane passenger charges obese man $212 for taking up part of his seat - Traveller,0,0.0,0.0,0.0,0.0,0.0,0.0
ABC News,"'90210' star Luke Perry dies after a massive stroke: What to know about stroke symptoms, prevention and more - ABC News",0,0.0,0.0,0.791573,0.579367,0.0,0.0
Wthitv.com,Blood pressure medication recall expands again to include losartan - WTHITV.com,0,0.831089,0.0,0.0,0.920855,0.0,0.0
Wcpo.com,"National You can't 'recover' lost sleep on weekends, new study says Newsy 12:29 PM - WCPO",0,0.0,0.0,0.0,0.0,0.0,0.0
Kwtx.com,Nearly 200 immigrants in Texas detention facilities have mumps - KWTX,0,0.0,0.0,0.0,0.0,0.0,0.822231
Kimatv.com,Measles count climbs to 70 - KIMA CBS 29,0,0.0,0.0,0.0,0.506763,0.0,0.0
Shape.com,What One Woman Wishes She'd Known at the Height of Her Eating Disorder - Shape Magazine,0,0.511021,0.0,0.0,0.532616,0.0,0.0
