source,text,Anger,Fear,Joy,Sadness,Analytical,Confident,Tentative
Cbslocal.com,â€˜Itâ€™s A Major Health Issueâ€™: Bed Bug Epidemic More Prevalent In Philadelphia Than Most Realize - CBS Philly,0,0,0,0,0,0,0
Abc15.com,Chandler News Case of mumps confirmed at Hamilton High School abc15.com staff 4:31 PM - ABC15 Arizona,0,0,0,0,0.936566,0,0
CNN,"Dogs' raw meat diet could be dangerous to them and owners, study says - CNN",0,0,0,0,0,0,0.681699
Abc7.com,"Stroke: How to spot the warning signs, symptoms - KABC-TV",0,0,0,0.576496,0,0,0
Bgr.com,"Scientists trained an AI to identify lung cancer, and now itâ€™s as smart as a pathologist - BGR",0,0,0.519038,0,0,0,0
Cbslocal.com,Doctors Stress Importance Of Knowing Warning Signs Of Stroke - WCCO | CBS Minnesota,0,0.662627,0,0,0.620279,0,0
Kwwl.com,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,0,0.776479,0,0,0.905748,0,0
13wham.com,Six dead from flu this season in Monroe County - 13WHAM-TV,0,0,0,0,0,0,0
Cosmosmagazine.com,One more time with feeling: no link found between measles vax - Cosmos,0,0,0,0,0.842108,0,0
13wham.com,"Luke Perry's death raises awareness of stroke signs, ways to reduce risk - 13WHAM-TV",0,0,0,0.756196,0,0,0
NBC News,"Stroke recovery: Obesity may improve odds of survival, study finds - NBCNews.com",0,0,0,0,0.620279,0,0.75152
Wcax.com,Vermont child dies from the flu - WCAX,0,0,0,0.538941,0,0,0
Wnep.com,Researchers Using Geisinger MyCode Database to Study Sudden Cardiac Death - WNEP Scranton/Wilkes-Barre,0,0,0,0,0.589295,0,0
Norwalkreflector.com,NHS senior 'very excited' to share vaccine story with Senate - Norwalk Reflector,0,0,0.866838,0,0.842108,0.80026,0
Marketwatch.com,People in states where marijuana is legal are eating more cookies and ice cream - MarketWatch,0,0,0,0,0,0,0
Hivplusmag.com,Officials Encourage Non-Daily PrEP Strategy For Low-Risk People - HivPlusMag.com,0,0,0,0,0,0,0
Ksl.com,"Not even a social media star can make kids eat their veggies, study says - KSL.com",0,0,0,0,0,0,0.615352
Mprnews.org,The unintended benefits of vaccines - MPR News,0,0,0,0,0.801827,0,0
CNN,"Ebola treatment center in Congo reopens after attack, but without Doctors Without Borders - CNN",0,0.743038,0,0,0,0,0
Sciencedaily.com,"Chemical pollutants in the home degrade fertility in both men and dogs, study finds - Science Daily",0,0,0.615036,0,0.562568,0,0
Wibw.com,"Zombie deer disease found in over 10% of tested deer, KDWPT says - WIBW",0,0,0,0,0,0,0
Boingboing.net,"""Catching up"" on lost sleep may actually do more harm than good - Boing Boing",0,0.514937,0,0,0,0,0
Komonews.com,"Child's dentist makes ""life saving"" find during routine cleaning - KOMO News",0,0,0,0,0.653099,0,0
Abc15.com,Lifestyle Why 'mushroom coffee' is the latest health craze rising in popularity Tory Dunnan 10:21 - ABC15 Arizona,0,0,0.628297,0,0,0,0
Medical News Today,How do oral bacteria make colorectal cancer more aggressive? - Medical News Today,0,0.524057,0,0,0,0,0
Aol.co.uk,Your genes may determine whether or not you have a happy marriage - AOL UK,0,0,0.810811,0,0,0,0.91961
Ajc.com,UPDATE: Case of tuberculosis confirmed at Gwinnett high school - Atlanta Journal Constitution,0,0,0,0,0.890188,0,0
Phys.org,Superhydrides approach room temperature superconductivity at high pressure - Phys.org,0,0.512409,0,0,0,0,0
Nypost.com,Sleep apnea and snoring linked to Alzheimer's disease: study - New York Post ,0,0,0,0,0.620279,0,0
Seekingalpha.com,Dialysis providers down premarket on potential new U.S. payment plan - Seeking Alpha,0,0,0,0,0,0,0
News5cleveland.com,Local vet warns about pets and essential oil diffusers - News 5 Cleveland,0,0,0,0,0,0,0
Phys.org,Long-lived parents produce better quality offspring - Phys.org,0,0,0.602637,0,0.868982,0,0
Khn.org,Big Pharma Gave Money To Patient Advocacy Groups Opposing Medicare Changes - Kaiser Health News,0,0,0,0,0.560098,0,0
Business Insider,5 animals that have the most extreme sex in the animal kingdom - Business Insider,0,0,0,0,0,0,0
Al Jazeera English,Ebola defence: South Sudan steps up border checks - Aljazeera.com,0,0.528238,0,0,0.687768,0,0
Valleynewslive.com,Don't ignore heart attack symptoms while traveling - Valley News Live,0,0.633158,0,0,0,0,0
Associated Press,New techniques let scientists zero in on individual cells - The Associated Press,0,0,0.683061,0,0,0,0
Ksl.com,Newly discovered Alzheimer's genes further hope for future treatments - KSL.com,0,0,0,0,0.862286,0,0.786991
Fox2detroit.com,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit",0,0,0,0.705367,0,0,0
BBC News,Why are BAME girls less likely to get the HPV jab? - BBC News,0,0,0,0.580662,0,0,0.716301
Traveller.com.au,Plane passenger charges obese man $212 for taking up part of his seat - Traveller,0,0,0,0,0,0,0
ABC News,"'90210' star Luke Perry dies after a massive stroke: What to know about stroke symptoms, prevention and more - ABC News",0,0,0,0.791573,0.579367,0,0
Wthitv.com,Blood pressure medication recall expands again to include losartan - WTHITV.com,0,0.831089,0,0,0.920855,0,0
Wcpo.com,"National You can't 'recover' lost sleep on weekends, new study says Newsy 12:29 PM - WCPO",0,0,0,0,0,0,0
Kwtx.com,Nearly 200 immigrants in Texas detention facilities have mumps - KWTX,0,0,0,0,0,0,0.822231
Kimatv.com,Measles count climbs to 70 - KIMA CBS 29,0,0,0,0,0.506763,0,0
Shape.com,What One Woman Wishes She'd Known at the Height of Her Eating Disorder - Shape Magazine,0,0.511021,0,0,0.532616,0,0
Komonews.com,"Infection while pregnant increases child's risk for autism, depression, UW study says - KOMO News",0,0,0,0.797192,0,0,0
Komonews.com,Clark County health officials investigate three new suspected measles cases - KOMO News,0,0,0,0,0.620279,0,0.75152
Dailywire.com,British Man Claims New Lease On Life From Adding This To His Diet - The Daily Wire,0,0,0.715881,0,0,0,0
Huffpost.com,Man Charged After Allegedly Breaking Measles Quarantine To Go To Gym - HuffPost,0,0,0,0,0.672469,0,0
USA Today,'It saved my life': Relative of party drug 'Special K' could revolutionize depression treatment - USA TODAY,0,0,0,0.87952,0,0,0.615352
Futurism.com,A Third Patient Is Now Reportedly Cured of HIV - Futurism,0,0,0,0,0,0,0
Independent,"Low-carb diets could increase risk of heart rhythm disorders, research suggests - The Independent",0,0.672821,0,0,0.589295,0,0.867767
Medicalxpress.com,Study: Mediterranean diet boosts endurance exercise within days - Medical Xpress,0,0,0,0,0,0,0
The Washington Post,"Dog-walking can be hazardous for seniors, study suggests - Washington Post",0,0,0,0,0,0,0
Daily Mail,Patients taking statins face a higher risk of type 2 diabetes - Daily Mail,0,0,0,0,0,0,0
Womenshealthmag.com,"Elly Mayday, Body Positive Model, Dies At 30 From Ovarian Cancer - Women's Health",0,0,0,0,0,0.775702,0
Medical News Today,Can supplements help keep depression at bay? - Medical News Today,0,0,0,0.845582,0,0,0
Daily Mail,Eat a 400-calorie breakfast â€˜may stop plaque from building up in your arteriesâ€™ - Daily Mail,0,0,0.531271,0,0,0,0.647986
The Washington Post,"Long overlooked by science, pregnancy is finally getting attention it deserves - Washington Post",0,0,0.613509,0,0.73677,0,0
News5cleveland.com,'Zombie-like' raccoons reported in Northeast Ohio could put your beloved pets at risk - News 5 Cleveland,0,0,0,0,0,0,0.615352
Ksat.com,First measles case confirmed in San Antonio - KSAT 12,0,0,0,0,0.93534,0,0
Axios,"Deaths by suicide, drugs and alcohol reached an all-time high last year - Axios",0,0,0,0.823303,0,0,0
Iflscience.com,A Good Night's Sleep Helps Your Brain Fix Damaged DNA - IFLScience,0,0,0.555267,0,0,0,0
Newser.com,Nasal Spray Derived From Party Drug Approved for Depression - Newser,0,0,0,0.596936,0,0,0
Theconversation.com,How to distinguish a psychopath from a 'shy-chopath' - The Conversation - US,0,0,0,0.629698,0.653099,0,0
Khn.org,Patients Experiment With Prescription Drugs To Fight Aging - Kaiser Health News,0,0,0,0,0.653099,0,0
Fox News,"'Broken heart' syndrome linked to brain's reaction to stress, research finds - Fox News",0,0,0,0.762946,0.784773,0,0
Nbcmontana.com,Flu case numbers continue to rise in Montana - NBC Montana,0,0,0,0,0,0,0
Wpsdlocal6.com,Blood pressure medication recall expands yet again - WPSD Local 6,0,0.809397,0,0,0.93534,0,0
Ksl.com,"Every senior needs cognitive screening, Alzheimer's Association says - KSL.com",0,0,0,0,0,0.849827,0
Mysanantonio.com,Measles case diagnosed in San Antonio - mySA,0,0,0,0,0.560098,0,0
Localnews8.com,"Signs, prevention of a stroke - LocalNews8.com",0,0,0,0,0,0,0
Newser.com,"Suicide, Overdose Deaths Hit Record High in US - Newser",0,0,0,0.767076,0,0,0
Ksby.com,Cal Poly student diagnosed with chickenpox - KSBY San Luis Obispo News,0,0,0,0,0,0,0
Kcrg.com,HPV vaccination rate in Iowa below 50 percent - KCRG,0,0,0,0,0,0,0
Madison.com,UW-Madison scientist allowed to resume controversial flu research - Madison.com,0,0,0,0,0.687768,0,0
Smnewsnet.com,UPDATE: St. Mary's County Measles Case Invalidated by Further Testing | Southern Maryland News Net - Southern Maryland News Net,0,0,0,0,0,0,0
Washingtonexaminer.com,Why mandatory vaccination is not opposed to libertarian principles - Washington Examiner,0,0,0,0,0.932977,0,0
Wbng.com,Local HIV experts respond to second man cured of the virus - WBNG-TV,0,0,0,0,0,0,0
Mindbodygreen.com,This Is How Young Women Are Damaging Their Heart Health Without Even Knowing It - mindbodygreen.com,0,0,0,0.633999,0.506763,0,0.615352
Medpagetoday.com,Salt Reference Intake Levels Updated | Medpage Today - MedPage Today,0,0,0,0,0.620279,0,0
4029tv.com,Health Dept. reports 19 new Arkansas flu deaths - 40/29tv Fort Smith/Fayetteville,0,0,0,0,0,0,0
Daily Mail,Why MS sufferers should avoid fizzy drinks - Daily Mail,0,0,0,0,0,0,0
Kgun9.com,Two cases of mumps confirmed in Arizona - KGUN,0,0,0,0,0.920855,0,0
CNN,Nearly 200 people in Texas immigration detention facilities have contracted mumps - CNN,0,0,0,0,0,0,0.75152
Hollywoodlife.com,Al Roker's Weight Loss: 'Today' Show Star Dropped 40 lbs. Keto Diet - Hollywood Life,0,0,0,0,0,0,0
Nih.gov,Results of trial to stem hospital-acquired bacterial infections published - National Institutes of Health,0,0,0,0,0.821913,0,0
10news.com,Teen who got vaccinated despite parents' wishes speaks before Congress - 10News,0,0,0,0.717451,0,0,0
CBS News,"Ethan Lindenberger, teen who defied mother by getting vaccinated, testifies before Congress today â€” March 5, 2019 - CBS News",0,0,0,0,0,0,0
Channel3000.com,"Man under quarantine for measles hides from deputies to go to gym, court documents say - Channel3000.com - WISC-TV3",0,0,0,0,0,0,0
Huffpost.com,Study Finds What Parents Know: They Don't Sleep Well For Baby's First 6 Years - HuffPost,0,0,0.658109,0,0.781949,0,0
CNN,"Progress on deadly staph infections slows, CDC calls for increased prevention - CNN",0,0,0,0,0,0,0
Fox News,Doctor apologizes after toddler diagnosed with 'chest infection' died from undetected sepsis - Fox News,0,0,0,0.655185,0,0,0
Wsbradio.com,Missouri man dies after controversial vitamin IV infusion - WSB Radio,0,0,0,0.717998,0,0,0
Medical News Today,Pancreatic cancer: Two-hit treatment approach shows promise - Medical News Today,0,0,0,0.667381,0,0,0
Wsaz.com,HIV cluster confirmed in Cabell County - WSAZ-TV,0,0,0,0,0.93884,0,0
Nih.gov,HIV prevention study finds universal â€œtest and treatâ€ù approach can reduce new infections - National Institutes of Health,0,0,0,0,0.538448,0,0
Livescience.com,"Supplements Don't Prevent Depression, Study Finds - Live Science",0,0,0.643366,0,0.762356,0,0
Webmd.com,Hot Cocoa May Ease the Fatigue of MS - WebMD,0,0,0,0,0,0,0.856622
Express.co.uk,Dog sperm could be key to SAVING humanity after shock drop in fertility rate - Express.co.uk,0,0,0,0,0.629148,0,0.58393
Brainerddispatch.com,DNR meeting: Residents butt heads over deer farm's culpability... - Brainerd Dispatch,0,0,0,0,0,0,0
Walb.com,Day 2 of cleanup begins for Cairo - WALB,0,0,0.537882,0,0,0,0
Wfmj.com,FDA expands blood pressure medicine recall - WFMJ,0,0.80746,0,0,0.972852,0,0
Dailydot.com,Study: YouTubers Could Make Your Kids Eat More Junk Food - The Daily Dot,0,0,0,0,0,0,0.716301
Npr.org,Arizona Considers Expanding Exemptions For School Vaccines : Shots - Health News - NPR,0,0,0,0,0.653099,0,0
Daily Mail,A pill to slow AGEING could be on the horizon - Daily Mail,0,0,0,0,0,0,0.75152
Abc7.com,"During colon cancer awareness month, larger-than-life inflatable colon offers conversation starter - KABC-TV",0,0,0,0.55174,0,0,0
Ktvz.com,"Dogs' raw meat diet could pose health risks, study says - KTVZ",0,0,0,0,0,0,0.786991
Dailywire.com,Amazon Prime Removes Anti-Vaxxer Documentaries - The Daily Wire,0,0,0,0,0,0,0
Mprnews.org,Is your child an orchid or a dandelion? Unlocking the science of sensitive kids - MPR News,0,0,0,0,0,0,0.936899
CBS News,FDA could approve ketamine nasal spray as depression treatment - CBS News,0,0,0,0.614397,0,0,0.786991
Kwwl.com,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,0,0.776479,0,0,0.905748,0,0
Healio.com,BMI affects survival after stroke - Healio,0,0,0,0,0,0,0
Chron.com,Young girl dies from flu in Galveston County - Chron,0,0,0,0.69882,0,0,0
Hivplusmag.com,Officials Encourage Non-Daily PrEP Strategy For Low-Risk People - HivPlusMag.com,0,0,0,0,0,0,0
