source,text,Anger,Fear,Joy,Sadness,Analytical,Confident,Tentative
The Washington Post,Ask Amy: Facebook tests definition of ‰Û÷friends‰Ûª - The Washington Post,0,0,0,0,0.882284,0,0
Nbc25news.com,Jaden Smith visits Flint for launch of The Water Box - nbc25news.com,0,0,0,0,0.620279,0,0
Pedestrian.tv,Idris Elba Reveals How He Ended Up DJing At Prince Harry & Meghan's Wedding - Pedestrian TV,0,0,0.634885,0,0,0,0
Vulture.com,"Listen Up, Regional Theaters: If You Want Atticus Finch, It‰Ûªs Sorkin‰Ûªs Version or Nothing - Vulture",0,0,0,0,0.532616,0,0.647986
Justjared.com,Courteney Cox Recreates Iconic 'Friends' Scene with Fiance Johnny McDaid ‰ÛÒ Watch Here! - Just Jared,0,0,0.575725,0,0,0,0.681699
Justjared.com,Miley Cyrus Reveals Her First Kiss Was With a Girl - Just Jared,0,0,0.63787,0,0,0,0.75152
Wtvr.com,Outrage after John Wayne‰Ûªs old interview resurfaces - WTVR CBS 6 News,0,0,0,0,0,0,0
Marketwatch.com,Lady Gaga to Oscars watchers certain she and Bradley Cooper are an item: ‰Û÷Fooled you‰Ûª - MarketWatch,0,0,0,0,0,0.746197,0
Daily Mail,Larissa Dos Santos of 90 Day FiancÌ© in serious new relationship following split from Colt Johnson - Daily Mail,0,0,0.564777,0,0,0,0
Thetimes.co.uk,TV picks of the week: Derry Girls; Fleabag; Leaving Neverland ‰ÛÓ Michael Jackson And Me - The Times,0,0,0,0,0,0,0
Stltoday.com,Gallery: 2019 Soulard Mardi Gras parade | Hot List - STLtoday.com,0,0,0,0,0,0,0
Altpress.com,Shaggy reacts to not getting cast in upcoming 'Scooby-Doo' movie - Alternative Press,0,0,0,0,0,0,0
Deadline.com,Google Honors Desi Arnaz With A Google Doodle Search Salute - Deadline,0,0,0,0,0,0,0
Latimes.com,Steven Spielberg to propose Oscar rules that could keep streaming films out of contention - Los Angeles Times,0,0,0,0,0.743104,0,0.58393
Geektyrant.com,GRETA Is A Thriller Full Of Missed Opportunities And Really Bad Decisions - One Minute Movie Review - GeekTyrant,0,0,0,0,0.743104,0,0
Newser.com,Man Returns 'Life' Magazine Featuring the Beatles After Stealing It 50 Years Ago - Newser,0,0,0,0,0,0,0
Cheatsheet.com,Kensington Palace Shuts Down The Meghan Markle and Prince Harry 'Gender Fluid' Baby Rumors - The Cheat Sheet,0,0,0,0,0,0,0
Bleedingcool.com,Brie Larson Is... Captain America? - Bleeding Cool News,0,0,0.549953,0,0,0,0
Popsugar.com,This Video of Rami Malek Listing His Favorite Things Is Inadvertently Creeping People Out - POPSUGAR,0,0,0.548683,0,0,0,0
CNBC,"'Guardians of the Galaxy: Volume 3': James Gunn is back in, but Marvel may have lost his most important power - CNBC",0,0,0,0,0,0,0.681699
Etonline.com,'Bachelor' Colton Hangs Out With This Celeb: Why Fans are Freaking Out - Entertainment Tonight,0,0,0,0,0,0,0
Essence.com,Showrunner Of Gabrielle Union's New Show Has To Have Leg Removed After Tragic Set Accident - Essence,0,0,0,0.748368,0,0.618451,0
Wthr.com,"50 years after it opened, Alabama music studio plans a party - WTHR",0,0,0.676216,0,0,0,0
Cosmopolitan.com,"Hailey Baldwin Jokes That She Calls Husband Justin Bieber ""Daddy"" - Cosmopolitan.com",0,0,0,0,0,0,0
Npr.org,Not My Job: We Quiz 'West Wing' Creator Aaron Sorkin On Hot Wings - NPR,0,0,0,0,0,0,0
Newnownext.com,Brothers Involved in Jussie Smollett Case Have ‰ÛÏTremendous Regret‰Ûù - NewNowNext,0,0,0,0,0,0,0
Cheatsheet.com,"Will Demi Lovato Join the Jonas Brothers on Tour, and Will 'Camp Rock 3' Ever Happen? - The Cheat Sheet",0,0,0,0,0,0,0
Wdef.com,Jerry Lee Lewis expected to recover after suffering stroke - WDEF News 12,0,0,0,0.546703,0.620279,0,0
Abc13.com,Cardi B sets all-time RodeoHouston attendance record - KTRK-TV,0,0,0,0,0,0,0
Wcvb.com,A never-before released Dr. Seuss book is coming out this fall - WCVB Boston,0,0,0,0,0,0,0
Digitalspy.com,Michael J Fox opens up about his recent health problems - DigitalSpy.com,0,0,0,0,0.506763,0,0
Thesun.co.uk,What is the Momo challenge and is the ‰Û÷suicide game‰Ûª real or an evil hoax? - The Sun,0,0,0,0.552552,0,0,0
Malaymail.com,"Actress Katherine Helmond of TV‰Ûªs ‰Û÷Soap,‰Ûª ‰Û÷Who‰Ûªs the Boss?‰Ûª dies at 89 - Malay Mail",0,0,0,0.620745,0.560098,0,0
Cosmicbook.news,No Captain Marvel Fandango Ticket Sales Conspiracy - Cosmic Book News,0,0,0,0,0,0,0
Youtube.com,Oprah Winfrey Hosting Michael Jackson Documentary Aftershow | E! News - E! News,0,0,0.631035,0,0,0,0
Polygon,"Disney‰Ûªs Star Wars: Galaxy‰Ûªs Edge theme parks, explained - Polygon",0,0,0,0,0.901894,0,0
Hollywoodreporter.com,'Greta' and 'Madea's Family Funeral' in Theaters Friday: Movie Reviews - Hollywood Reporter,0,0,0,0,0,0,0
Tmz.com,Jussie Smollett Goes Incognito for Family Dinner in Chicago - TMZ,0,0,0.693487,0,0,0,0
Brie Larson on Becoming Captain Marvel - Jimmy Kimmel Live,0,0,0,0,0,0,0,
"After mourning the death of Luke Perry, how will 'Riverdale' move on? - USA TODAY",0,0,0,0.792829,0,0,0,
â€˜The Bachelorâ€™ Recap: Colton Jumps a Fence - The Ringer,0,0,0,0,0.724236,0,0,
Necessary Realness: Jordyn Woods Spills the Tea - E! News,0,0,0,0.606408,0,0.898327,0,
Ray Fisher's Cyborg Easter Egg Spotted in Latest 'Shazam!' Trailer - Heroic Hollywood,0,0,0.667753,0,0,0,0,
Cardi B and Offset Together on a Yacht in Mexico - TMZ,0,0,0.566392,0,0,0,0,
Kelly Clarkson is trying to do something on â€˜The Voiceâ€™ that hasnâ€™t been done in 12 seasons - Gold Derby,0,0,0,0,0,0,0.727988,
How Luke Perry's Rodeo Movie '8 Seconds' Depicted Real Cowboy Life - Rolling Stone,0,0,0.560017,0,0.840228,0.509368,0,
"Kodak Black to Lil Wayne: ""You Should've Died as a Baby"" - XXLMAG.COM",0,0,0,0.584327,0.589295,0,0,
"The Prodigy's Keith Flint Dead at 49, Morrissey Broadway Residency | RS News 3/4/19 - Rolling Stone",0,0,0,0,0,0,0,
QUEER EYE Season 3 Official Trailer (HD) Netflix Reality Series - JoBlo TV Show Trailers,0,0,0,0,0,0,0,
Wendy Williams Returns to Talk Show After Two Months and Addresses Husband's Cheating Rumors - Eurweb.com,0,0,0,0,0,0,0,
Woman Who Paid R. Kelly's Bail Receives Bomb Threat at Daycare - Essence,0,0,0,0,0,0,0,
Joey King & Patricia Arquette's 'The Act' Gets Jaw-Dropping New Trailer from Hulu - Just Jared,0,0,0,0,0,0,0.681699,
New LEGO Avengers: Endgame Set Leak Reveals Possible Battle Scene - IGN,0,0,0,0,0,0,0.786991,
Online trolls wonâ€™t leave Meghan and Catherine alone. Now Britainâ€™s royal family is fighting back. - The Washington Post,0,0,0,0.526303,0,0,0,
"Emily Ratajkowski and millionaire hubby live rent free thanks to city's loft law, Noho landlord says - 6Sqft",0,0,0,0,0,0,0,
Joanna Gaines to Remodel Jennifer Lopez's Home in Malibu - Entertainment Tonight,0,0,0.503583,0,0,0,0,
Netflix's Triple Frontier Clip - â€œKids In The Houseâ€ù - IGN,0,0,0,0,0,0,0,
Meghan Markle and Prince Harry Squeeze in a Date Night at the Theater - The Cheat Sheet,0,0,0,0,0,0,0,
"Has Jordyn Woods Been Replaced? Here's Everything You Need To Know About Kylie Jenner's Other BFF, Heather Sanders - The Cheat Sheet",0,0,0,0,0,0,0.698156,
"Slipknot Announces 'Knotfest Roadshow' Tour With Volbeat, Gojira And Behemoth - BLABBERMOUTH.NET",0,0,0.635117,0,0,0,0,
'American Idol' contestant inspires Katy Perry to reveal 'sweet' first encounter with Orlando Bloom - Fox News,0,0,0.877458,0,0,0,0,
Why does Steven Spielberg hate Netflix? - Washington Examiner,0.564685,0,0,0,0.920855,0,0,
Rob Kardashian & Blac Chyna On Speaking Terms Again for Dream | TMZ NEWSROOM TODAY - TMZ,0,0,0,0,0,0,0,
Battle over 'stolen' Matisse goes to US Supreme Court - CNN,0.520631,0,0,0,0,0,0,
Comedian Trevor Noah Apologizes For Joke About War Between India And Pakistan - NPR,0,0,0,0,0,0,0,
'Momo' Sculpture Has Been Destroyed - Rolling Stone,0,0,0,0,0,0,0,
Billy Baldwin Wishes Hailey Baldwin & Justin Bieber Hadn't Rushed Marriage - iHeartRadio,0,0,0,0,0,0,0,
Kate Beckinsale and Pete Davidson Seem to Have Had a Nice Time at a Hockey Game - The Cut,0,0,0.573187,0,0,0,0.5538,
Solange 'When I Get Home' Review: Her Most Dreamlike Album Yet - Stereogum,0,0,0.543116,0,0,0,0,
Game of Thrones Season 8 Set to Include 'The Longest Consecutive Battle Sequence Ever Committed to Film' - IGN,0,0,0,0,0,0.660207,0,
WWE Raw coming to Lexington in April - WKYT,0,0,0,0,0,0,0,
Ben Affleck Opens Up About Alcoholism and His Famous Family - E! NEWS,0,0,0,0,0,0,0,
Will the Commissioner push the league to prevent another Rams-Saints debacle? - NBC Sports,0,0,0,0,0,0,0,
The 7 Best Stefon Sketches Where Bill Hader Couldn't Keep it Together - Collider.com,0,0,0.673579,0,0,0,0,
"How Patty Jenkins Found The Light Within The Dark, Twisted Story Of 'I Am The Night' - Bustle",0,0,0.518945,0,0.538448,0,0,
John Oliver Prepares Kids for the Inevitable Robot Takeover - Vulture,0,0,0,0,0,0.849827,0,
"Pharrell Reveals Something in the Water Festival 2019 Lineup: Travis Scott, Pusha-T, and More - Pitchfork",0,0,0,0,0,0,0.647986,
Morrissey announces Broadway residency - Consequence of Sound,0,0,0,0,0.93884,0,0,
"Watch Eddie Vedder Cover Jason Isbell's ""Maybe It's Time"" From 'A Star Is Born' - Stereogum",0,0,0.531007,0,0,0,0.608452,
"Roseanne Barr labels #MeToo accusers 'hos,' says Kamala Harris 'slept her way to the bottom' - AOL",0,0,0,0,0,0,0,
Entertainment Weekly releases 16 cover photos featuring Game Of Thrones characters - Wiki Of Thrones,0,0,0,0,0,0,0,
"Anna Wintour Talks the Kardashians, Dressing for an Interview, and How Not to Wear Leggings | Vogue - Vogue",0,0,0,0,0,0,0,
What's It's Like to Lose Your Virginity in Your Mid-20s and Above - menshealth.com,0,0,0,0.612793,0,0,0,
"WWE Raw preview (Mar. 4, 2019): Unleashed - Cageside Seats",0,0,0,0,0,0,0,
Alice Cooper + Halestorm Announce Co-Headlining US Tour Dates - Loudwire,0,0,0.526954,0,0,0,0,
Video: John Mulaney Unveils A Bodega Bathroom Musical On Great 'Saturday Night Live' - Gothamist,0,0,0.781934,0,0,0,0,
"Golden Voice Silenced: Inspirational â€œVoiceâ€ù Singer Janice Freeman, 33, Dies at Home in Pasadena | Pasadena California, Hotels,CA Real Estate,Restaurants,City Guide... - Pasadena.com - Pasadena Now",0,0,0.543646,0,0,0.761642,0,
Why people are throwing their Vans shoes and sharing videos on social media - USA TODAY,0,0,0,0,0,0,0,
"SMASHING PUMPKINS To Team Up With NOEL GALLAGHER'S HIGH FLYING BIRDS, AFI For North American Tour - BLABBERMOUTH.NET",0,0,0,0,0,0,0,
The Walking Dead: Daryl Just Made A Really BIG Mistake - Screen Rant,0.532049,0,0,0,0.842108,0,0.75152,
The Dog Isn't Sleeping: How To Talk With Children About Death - NPR,0,0,0,0.541212,0,0,0,
Kevin Spacey case heads back to court as defense casts wide net for cell phone records and other evidence - CNN,0,0,0,0,0,0,0,
Stella McCartney Fall 2019 Ready-to-Wear Collection - Vogue.com,0,0,0,0,0,0,0,
'Leaving Neverland' shocks Twitter with explosive allegations [Video] - Yahoo Entertainment,0,0,0,0,0,0,0,
Johnny Depp Files Defamation Suit Against Amber Heard - HotNewHipHop,0,0,0,0,0,0,0,
Damon Dash Plans to Surrender to NY Authorities Over Child Support Warrants - TMZ,0,0,0,0,0,0,0,
"Oh No, Arcade Fire Covered Dumboâ€™s â€˜Baby Mineâ€™ and Now Youâ€™re Going to Cry Big Olâ€™ Elephant Tears - Vulture",0,0,0,0.799277,0,0,0,
"Kevin Jonas Gets Little Shine in ""Sucker"" Video | Nightly Pop | E! News - E! News",0,0,0,0,0,0,0,
"Farm Life and Firings | ""Very Cavallari"" Recap (S2 Ep1) | E! - E! Entertainment",0,0,0,0,0,0.80026,0,
"Documentary Filmmaker Andrew Berends, Cameraman on â€˜Free Solo,â€™ Dies - IndieWire",0,0,0,0,0,0,0,
Oscar Isaac Wants to Play Snake in a Metal Gear Solid Movie - IGN,0,0,0,0,0,0,0,
New Orleans Group Faces Calls To End Its Use Of Blackface At Mardi Gras - NPR,0,0,0,0,0,0,0,
"'Michael Cohen, Jim Jordan exchange spoofed on 'SNL' - AOL",0,0,0,0,0,0,0,
'SNL's' 'Legal Shark Tank' skit skewers Jussie Smollett case - SFGate,0,0,0,0,0,0,0,
â€˜How to Train Your Dragon 3â€™ Tops Overseas Box Office - Variety,0,0,0,0,0,0,0,
"Grace Jones, 70, owns the runway during Paris Fashion Week - Mashable",0,0,0.62729,0,0,0,0,
"Nathaniel Taylor, who played Rollo on â€˜Sanford and Son,â€™ dies at 80 - Los Angeles Times",0,0,0,0.618522,0,0,0,
"Khloe Walks Back Jordyn Woods Blame, Twitter Continues Slander | The Latest Hip-Hop News, Music and Media - Hip-Hop Wired",0,0,0,0,0,0,0,
